customer_id,campaign_id,amount,sale_date
1614,9,100,2024-02-08
1614,17,80,2024-02-08
1614,10,100,2024-02-08
1614,12,60,2024-02-08
2111,2,120,2025-02-05
2111,18,100,2025-02-05
4045,20,100,2025-07-16
1391,1,80,2025-08-08
1391,15,40,2025-08-08
449,7,180,2024-01-30
449,11,40,2024-01-30
449,14,20,2024-01-30
449,11,140,2024-01-30
449,3,200,2024-01-30
1016,8,120,2023-11-26
1016,13,140,2023-11-26
186,12,100,2024-09-01
3078,5,60,2025-01-06
2025,9,120,2025-08-31
2025,19,140,2025-08-31
2471,18,40,2023-11-29
2471,6,80,2023-11-29
4672,10,20,2025-08-25
4672,16,120,2025-08-25
4672,16,100,2025-08-25
4672,8,200,2025-08-25
4672,13,40,2025-08-25
1533,15,120,2025-10-06
157,9,180,2025-04-17
157,10,60,2025-04-17
157,6,40,2025-04-17
157,2,100,2025-04-17
157,12,80,2025-04-17
2742,6,160,2024-03-02
2742,2,100,2024-03-02
2742,6,60,2024-03-02
2742,8,140,2024-03-02
2742,4,120,2024-03-02
1935,17,180,2024-09-11
1935,13,40,2024-09-11
1935,2,60,2024-09-11
1935,15,80,2024-09-11
1935,1,140,2024-09-11
249,10,100,2024-05-14
249,8,140,2024-05-14
249,14,200,2024-05-14
814,16,120,2025-10-14
814,17,40,2025-10-14
814,8,100,2025-10-14
814,12,160,2025-10-14
2495,18,80,2024-02-13
2495,3,180,2024-02-13
2495,13,180,2024-02-13
2495,4,80,2024-02-13
200,13,40,2024-12-22
3635,17,160,2024-11-09
3635,7,40,2024-11-09
3635,20,20,2024-11-09
4842,17,20,2024-07-12
4842,18,160,2024-07-12
4842,4,140,2024-07-12
4842,4,120,2024-07-12
4842,4,140,2024-07-12
1721,11,160,2023-10-18
1721,11,40,2023-10-18
4396,10,100,2024-11-07
294,11,200,2024-10-30
294,6,140,2024-10-30
1618,6,120,2024-04-15
4235,14,200,2025-02-20
4235,7,200,2025-02-20
4235,7,180,2025-02-20
4235,1,160,2025-02-20
966,19,80,2025-07-21
966,8,80,2025-07-21
966,18,40,2025-07-21
966,8,60,2025-07-21
966,5,80,2025-07-21
1890,15,180,2024-03-07
1890,16,120,2024-03-07
1890,16,120,2024-03-07
1890,11,140,2024-03-07
1890,20,120,2024-03-07
2994,10,20,2025-04-06
2994,15,160,2025-04-06
2994,8,80,2025-04-06
2994,5,140,2025-04-06
2994,7,120,2025-04-06
3344,20,40,2024-05-22
3344,16,180,2024-05-22
3344,9,20,2024-05-22
3344,18,200,2024-05-22
3344,15,120,2024-05-22
2826,8,100,2024-03-17
2826,10,140,2024-03-17
2826,20,80,2024-03-17
1331,10,160,2025-03-27
1331,20,80,2025-03-27
243,7,140,2025-03-10
243,11,160,2025-03-10
243,15,160,2025-03-10
4668,14,100,2025-07-11
4668,9,180,2025-07-11
4668,4,60,2025-07-11
4668,9,140,2025-07-11
52,12,180,2024-02-10
4305,2,40,2025-03-01
4305,15,60,2025-03-01
4305,9,80,2025-03-01
4305,5,120,2025-03-01
4305,17,140,2025-03-01
1662,14,140,2025-07-18
1519,5,40,2024-02-24
4688,11,20,2024-08-23
4688,7,20,2024-08-23
1454,19,140,2024-08-10
1454,17,160,2024-08-10
4436,17,100,2024-08-22
4436,18,100,2024-08-22
1797,4,80,2025-01-22
1797,15,120,2025-01-22
1797,7,20,2025-01-22
1797,12,100,2025-01-22
2338,16,160,2025-05-12
2338,3,40,2025-05-12
3715,16,40,2024-05-30
3715,10,80,2024-05-30
3715,5,180,2024-05-30
4183,9,40,2023-11-04
4183,12,160,2023-11-04
4183,3,20,2023-11-04
4183,15,80,2023-11-04
1694,9,60,2025-04-04
3092,16,100,2024-10-30
3092,10,40,2024-10-30
3092,1,40,2024-10-30
1552,2,140,2024-12-16
1552,20,60,2024-12-16
1552,15,40,2024-12-16
2993,10,60,2024-10-31
2993,6,200,2024-10-31
1385,10,180,2023-11-07
2191,17,180,2023-12-30
1465,8,120,2024-09-10
1465,13,80,2024-09-10
2236,2,120,2024-02-09
2236,16,120,2024-02-09
2236,5,180,2024-02-09
2236,13,60,2024-02-09
926,11,20,2024-07-20
926,10,200,2024-07-20
1191,1,40,2025-02-19
1844,12,120,2024-06-13
1844,2,80,2024-06-13
1844,4,200,2024-06-13
1844,3,80,2024-06-13
1844,2,180,2024-06-13
3538,11,160,2024-11-02
3538,8,140,2024-11-02
1725,20,140,2025-08-23
1725,10,120,2025-08-23
1725,7,40,2025-08-23
1725,12,140,2025-08-23
1725,14,40,2025-08-23
1529,9,100,2025-05-22
3359,10,140,2025-06-05
3359,13,80,2025-06-05
541,3,40,2025-05-09
541,16,180,2025-05-09
541,14,120,2025-05-09
541,15,180,2025-05-09
541,1,80,2025-05-09
2945,16,20,2024-03-30
2945,9,40,2024-03-30
2945,10,140,2024-03-30
2945,16,180,2024-03-30
2945,13,20,2024-03-30
269,1,120,2024-12-23
269,1,60,2024-12-23
269,9,20,2024-12-23
3767,12,140,2025-01-03
3767,3,40,2025-01-03
3767,17,160,2025-01-03
1468,2,20,2023-11-10
1468,14,20,2023-11-10
1468,8,40,2023-11-10
3458,2,40,2024-01-09
3458,19,160,2024-01-09
3458,17,80,2024-01-09
3458,14,200,2024-01-09
3458,12,80,2024-01-09
1684,16,140,2025-07-02
1684,8,100,2025-07-02
1684,14,40,2025-07-02
1684,12,80,2025-07-02
1684,9,200,2025-07-02
2444,2,80,2024-01-21
2444,1,180,2024-01-21
2444,3,120,2024-01-21
3373,2,20,2024-07-07
3373,17,60,2024-07-07
3373,20,40,2024-07-07
3373,4,40,2024-07-07
3373,16,180,2024-07-07
3280,5,200,2024-01-05
3280,1,140,2024-01-05
3280,10,140,2024-01-05
3280,9,120,2024-01-05
2195,6,100,2025-04-09
2195,18,200,2025-04-09
2195,1,100,2025-04-09
2195,2,40,2025-04-09
3238,18,40,2024-05-01
3238,1,60,2024-05-01
3238,3,180,2024-05-01
3850,20,100,2025-08-28
3850,18,120,2025-08-28
3850,12,140,2025-08-28
2137,9,180,2025-04-03
1768,5,120,2025-03-17
1768,14,180,2025-03-17
1878,20,100,2025-06-26
1878,9,200,2025-06-26
1878,11,180,2025-06-26
1878,1,20,2025-06-26
427,10,120,2025-09-05
427,20,200,2025-09-05
427,11,140,2025-09-05
427,20,120,2025-09-05
3113,6,20,2024-08-18
3113,6,20,2024-08-18
3113,14,60,2024-08-18
3113,6,120,2024-08-18
325,13,200,2024-09-18
325,16,80,2024-09-18
2909,16,100,2024-03-03
2909,18,40,2024-03-03
2909,6,140,2024-03-03
2909,13,120,2024-03-03
2909,9,160,2024-03-03
91,6,180,2024-10-28
4111,3,200,2024-08-07
4111,15,160,2024-08-07
4111,18,60,2024-08-07
4825,10,20,2025-04-01
4825,15,80,2025-04-01
2631,14,20,2024-07-18
418,20,200,2025-07-29
418,2,40,2025-07-29
418,4,60,2025-07-29
418,4,40,2025-07-29
4288,19,100,2023-11-03
4288,19,40,2023-11-03
4288,8,160,2023-11-03
3061,10,140,2025-04-14
3061,16,140,2025-04-14
3061,8,40,2025-04-14
3152,6,200,2025-08-01
3152,14,40,2025-08-01
1994,5,20,2024-11-16
1994,1,60,2024-11-16
1994,9,140,2024-11-16
1994,15,180,2024-11-16
1586,18,180,2025-09-12
1586,1,120,2025-09-12
1586,19,80,2025-09-12
1586,13,140,2025-09-12
3933,9,180,2023-11-14
2848,20,200,2024-11-25
2848,17,200,2024-11-25
2848,14,160,2024-11-25
2848,10,160,2024-11-25
2848,9,60,2024-11-25
3565,1,200,2024-04-01
3565,9,140,2024-04-01
3565,17,140,2024-04-01
3565,14,140,2024-04-01
76,3,180,2024-01-02
76,3,60,2024-01-02
4433,4,200,2023-11-01
4433,7,100,2023-11-01
4433,1,140,2023-11-01
4433,12,200,2023-11-01
3834,1,160,2023-11-26
3834,12,140,2023-11-26
3834,2,40,2023-11-26
3834,7,40,2023-11-26
90,14,80,2023-11-08
125,15,20,2025-08-18
3700,9,180,2024-10-23
3700,16,140,2024-10-23
557,2,180,2025-07-18
883,2,20,2025-06-02
883,2,20,2025-06-02
4086,15,100,2024-07-15
4086,4,40,2024-07-15
25,14,20,2024-05-22
25,8,200,2024-05-22
25,11,140,2024-05-22
141,6,60,2024-01-30
141,19,20,2024-01-30
141,7,160,2024-01-30
141,6,140,2024-01-30
141,18,60,2024-01-30
4285,14,180,2024-02-19
4285,16,120,2024-02-19
4285,16,180,2024-02-19
4285,16,100,2024-02-19
1959,8,160,2025-07-03
1303,13,80,2024-05-17
1303,14,140,2024-05-17
1303,1,140,2024-05-17
3926,6,140,2025-02-15
3926,2,200,2025-02-15
1221,8,60,2024-05-02
1221,10,200,2024-05-02
1221,8,200,2024-05-02
4823,8,160,2024-12-26
4823,14,160,2024-12-26
4823,7,140,2024-12-26
4742,9,80,2024-05-13
493,19,160,2024-05-28
493,12,120,2024-05-28
493,11,160,2024-05-28
493,20,40,2024-05-28
1853,15,200,2024-08-04
3875,7,60,2024-06-03
3875,11,140,2024-06-03
3875,7,160,2024-06-03
3875,6,20,2024-06-03
2496,20,200,2024-05-24
2496,11,100,2024-05-24
2496,9,60,2024-05-24
3446,8,160,2023-11-12
3446,14,20,2023-11-12
3446,10,200,2023-11-12
3446,5,80,2023-11-12
377,19,160,2025-02-18
2640,6,200,2025-01-11
2640,13,180,2025-01-11
2640,14,60,2025-01-11
2130,20,120,2023-11-18
2130,2,140,2023-11-18
2130,11,200,2023-11-18
2617,16,60,2024-06-10
743,20,200,2024-06-07
743,1,200,2024-06-07
743,19,100,2024-06-07
743,10,120,2024-06-07
2011,19,40,2024-10-29
2011,2,140,2024-10-29
2011,15,160,2024-10-29
2011,6,120,2024-10-29
2011,4,80,2024-10-29
3952,16,180,2025-02-21
3931,11,100,2024-11-25
3931,14,140,2024-11-25
3931,3,80,2024-11-25
3931,5,60,2024-11-25
3931,20,120,2024-11-25
82,4,180,2024-05-07
82,11,40,2024-05-07
82,7,160,2024-05-07
2041,10,20,2023-11-06
2041,6,60,2023-11-06
2041,2,80,2023-11-06
2041,1,200,2023-11-06
2041,18,60,2023-11-06
1498,12,160,2024-01-11
1498,19,100,2024-01-11
1498,2,160,2024-01-11
1752,14,80,2024-07-31
1650,6,120,2025-07-06
1650,4,200,2025-07-06
2325,20,140,2025-03-13
2325,2,20,2025-03-13
2325,3,40,2025-03-13
2325,13,120,2025-03-13
1506,8,20,2025-03-17
1506,4,180,2025-03-17
2897,20,120,2023-11-16
2897,9,180,2023-11-16
2897,2,180,2023-11-16
2897,4,40,2023-11-16
2897,19,180,2023-11-16
4982,7,80,2025-05-12
1326,6,180,2023-11-10
1783,14,140,2025-03-01
1783,13,120,2025-03-01
1783,4,120,2025-03-01
1783,14,20,2025-03-01
1783,20,60,2025-03-01
1718,19,120,2024-09-09
1718,20,120,2024-09-09
1718,16,40,2024-09-09
1718,10,60,2024-09-09
1718,16,20,2024-09-09
1481,7,60,2024-05-20
1481,6,120,2024-05-20
1481,5,160,2024-05-20
1481,14,40,2024-05-20
3246,7,140,2023-10-31
3753,15,200,2025-05-12
500,9,80,2025-03-30
500,1,200,2025-03-30
500,10,200,2025-03-30
500,15,20,2025-03-30
500,2,100,2025-03-30
500,16,40,2024-06-01
500,11,20,2024-06-01
3177,8,200,2024-03-19
3177,1,200,2024-03-19
3177,12,20,2024-03-19
510,12,200,2025-02-01
510,4,120,2025-02-01
4324,11,20,2025-05-09
1046,17,140,2024-05-09
1046,16,20,2024-05-09
1046,16,180,2024-05-09
1046,8,20,2024-05-09
905,5,200,2024-11-17
1621,13,20,2025-06-24
1621,8,120,2025-06-24
1621,17,200,2025-06-24
1621,18,80,2025-06-24
1621,11,20,2025-06-24
2762,11,40,2025-06-14
2762,6,140,2025-06-14
3872,18,60,2025-05-09
3872,19,40,2025-05-09
3872,4,40,2025-05-09
3872,6,80,2025-05-09
2223,5,60,2024-11-17
2223,14,200,2024-11-17
2960,15,40,2025-09-29
3426,6,60,2024-06-19
3426,15,160,2024-06-19
2457,13,120,2024-07-08
2457,4,40,2024-07-08
2457,18,40,2024-07-08
2457,20,140,2024-07-08
2457,17,80,2024-07-08
201,5,160,2024-06-18
201,9,200,2024-06-18
3772,6,140,2025-05-19
3772,13,200,2025-05-19
2205,4,160,2024-03-31
1787,15,40,2024-04-02
3827,11,60,2024-02-12
3827,3,160,2024-02-12
3827,4,20,2024-02-12
1507,19,160,2024-09-06
1507,14,40,2024-09-06
4917,10,120,2025-07-03
845,4,20,2024-11-27
305,19,20,2024-07-01
1609,8,160,2025-06-14
1609,13,20,2025-06-14
1609,17,60,2025-06-14
3203,2,120,2024-06-01
3203,15,200,2024-06-01
3203,20,180,2024-06-01
3994,4,140,2024-11-20
3994,1,40,2024-11-20
3994,18,140,2024-11-20
2420,12,100,2025-06-10
2420,2,20,2025-06-10
2420,6,80,2025-06-10
2420,11,140,2025-06-10
2420,9,40,2025-06-10
3090,8,160,2024-12-02
3090,2,120,2024-12-02
935,14,180,2024-12-07
3563,11,120,2024-01-09
3563,7,80,2024-01-09
3563,4,100,2024-01-09
3563,3,120,2024-01-09
3563,20,80,2024-01-09
3159,4,80,2025-09-22
3159,8,160,2025-09-22
406,1,120,2025-07-25
406,11,160,2025-07-25
406,12,140,2025-07-25
406,14,80,2025-07-25
406,2,80,2025-07-25
3635,9,40,2025-07-09
866,20,180,2025-08-01
866,12,140,2025-08-01
866,15,160,2025-08-01
866,8,160,2025-08-01
3679,1,160,2025-02-09
3679,3,200,2025-02-09
3679,5,80,2025-02-09
1085,3,20,2024-09-08
576,11,200,2025-09-03
576,4,180,2025-09-03
764,11,200,2023-12-13
764,20,160,2023-12-13
764,3,60,2023-12-13
2051,12,180,2024-04-07
2051,8,20,2024-04-07
2051,19,20,2024-04-07
2051,5,60,2024-04-07
1507,17,180,2025-05-02
1507,1,180,2025-05-02
1507,18,40,2025-05-02
1507,2,120,2025-05-02
1507,16,100,2025-05-02
2985,17,100,2025-08-18
2985,17,60,2025-08-18
2985,10,160,2025-08-18
2985,1,180,2025-08-18
2642,17,60,2025-05-21
2642,2,80,2025-05-21
1628,6,40,2025-08-09
1628,19,20,2025-08-09
1628,18,60,2025-08-09
1628,10,160,2025-08-09
1628,6,40,2025-08-09
2433,13,20,2025-04-20
2433,2,120,2025-04-20
2433,1,100,2025-04-20
3439,7,20,2023-10-21
3439,20,180,2023-10-21
3439,13,180,2023-10-21
3138,20,200,2024-12-25
3138,8,40,2024-12-25
3138,16,180,2024-12-25
1614,19,120,2024-11-23
1614,9,200,2024-11-23
1614,8,80,2024-11-23
140,10,40,2024-12-19
140,18,80,2024-12-19
140,9,160,2024-12-19
1253,11,200,2025-06-23
1253,2,60,2025-06-23
1253,9,200,2025-06-23
1253,2,180,2025-06-23
1253,18,140,2025-06-23
3499,2,200,2025-02-17
2452,11,120,2025-04-15
2452,16,180,2025-04-15
3906,13,60,2025-01-02
3906,3,60,2025-01-02
4487,10,200,2025-03-28
4487,3,120,2025-03-28
3714,14,120,2025-10-13
3714,2,20,2025-10-13
4011,3,100,2025-06-24
4011,1,100,2025-06-24
4011,20,20,2025-06-24
4011,9,160,2025-06-24
4011,16,160,2025-06-24
909,12,60,2024-12-01
909,1,160,2024-12-01
909,13,180,2024-12-01
909,1,120,2024-12-01
1847,7,100,2024-05-25
1847,11,140,2024-05-25
1847,8,160,2024-05-25
480,6,100,2024-05-12
4218,6,160,2024-05-14
4218,2,160,2024-05-14
4218,17,200,2024-05-14
4218,2,180,2024-05-14
3930,19,140,2024-07-09
3930,2,80,2024-07-09
3930,19,100,2024-07-09
3207,16,120,2023-12-17
3207,18,100,2023-12-17
3207,17,180,2023-12-17
437,13,120,2025-09-27
437,14,20,2025-09-27
437,16,40,2025-09-27
437,8,160,2025-09-27
2368,5,160,2024-11-09
2368,8,100,2024-11-09
2368,9,100,2024-11-09
3779,14,200,2025-09-10
3779,10,20,2025-09-10
1869,5,140,2024-10-29
1869,16,180,2024-10-29
301,15,200,2024-12-22
301,1,20,2024-12-22
301,16,20,2024-12-22
301,4,200,2024-12-22
858,4,180,2024-06-09
3040,13,80,2023-12-08
3040,10,140,2023-12-08
4229,11,20,2024-01-03
4229,19,180,2024-01-03
4808,9,80,2024-01-03
4808,18,40,2024-01-03
4808,5,180,2024-01-03
4808,6,40,2024-01-03
296,10,100,2025-08-25
296,20,40,2025-08-25
296,20,200,2025-08-25
640,14,160,2024-02-23
640,14,80,2024-02-23
640,13,100,2024-02-23
640,4,200,2024-02-23
2842,12,200,2025-08-30
2842,10,140,2025-08-30
1983,15,80,2025-05-28
2916,14,140,2023-12-12
2916,5,20,2023-12-12
2916,10,140,2023-12-12
3518,8,40,2023-11-10
3518,2,120,2023-11-10
3518,7,20,2023-11-10
3518,11,80,2023-11-10
4042,14,60,2024-03-10
4042,17,60,2024-03-10
4042,10,40,2024-03-10
4042,20,120,2024-03-10
4890,14,20,2023-12-04
4890,12,40,2023-12-04
201,6,80,2025-04-26
201,20,80,2025-04-26
201,17,200,2025-04-26
201,19,20,2025-04-26
4702,6,20,2025-03-02
4702,8,160,2025-03-02
4702,15,60,2025-03-02
1907,1,180,2025-01-12
1907,16,100,2025-01-12
4931,1,20,2024-04-13
4931,19,200,2024-04-13
4205,6,140,2025-04-13
4205,7,160,2025-04-13
4205,15,120,2025-04-13
1209,2,180,2025-04-28
1209,14,20,2025-04-28
1209,18,40,2025-04-28
1209,4,160,2025-04-28
3452,12,80,2025-08-20
4693,9,140,2024-04-12
4693,1,140,2024-04-12
4693,1,60,2024-04-12
2187,13,200,2024-04-11
2187,19,140,2024-04-11
1595,4,200,2024-09-02
1595,1,60,2024-09-02
1595,19,120,2024-09-02
3121,17,60,2025-09-20
3121,20,80,2025-09-20
3121,18,120,2025-09-20
3121,13,60,2025-09-20
3121,6,60,2025-09-20
2152,6,180,2024-05-09
824,7,100,2024-05-02
824,9,160,2024-05-02
824,3,40,2024-05-02
824,20,40,2024-05-02
2659,12,140,2025-01-12
4439,15,200,2024-02-27
4439,10,20,2024-02-27
4439,10,120,2024-02-27
4439,2,60,2024-02-27
4439,6,100,2024-02-27
3682,3,100,2025-01-09
3682,1,200,2025-01-09
3682,20,200,2025-01-09
3682,12,140,2025-01-09
3682,15,180,2025-01-09
3968,11,40,2024-12-30
3968,5,160,2024-12-30
3968,12,160,2024-12-30
3968,8,160,2024-12-30
906,7,200,2024-09-28
906,2,120,2024-09-28
906,11,140,2024-09-28
906,3,120,2024-09-28
4908,2,40,2025-04-03
4908,10,160,2025-04-03
4908,4,120,2025-04-03
4908,8,40,2025-04-03
4818,16,60,2024-10-14
4818,6,180,2024-10-14
4818,2,180,2024-10-14
4818,12,160,2024-10-14
4818,12,100,2024-10-14
3534,5,80,2025-03-01
3534,5,20,2025-03-01
3534,2,200,2025-03-01
4051,9,60,2023-10-15
4051,8,200,2023-10-15
4051,13,120,2023-10-15
4687,19,20,2025-01-11
4687,20,200,2025-01-11
67,7,40,2025-10-05
67,7,20,2025-10-05
67,6,100,2025-10-05
67,6,180,2025-10-05
2724,1,120,2025-09-23
2724,19,160,2025-09-23
2724,16,200,2025-09-23
2724,8,200,2025-09-23
2724,15,100,2025-09-23
257,15,100,2024-05-28
257,17,120,2024-05-28
257,16,180,2024-05-28
257,15,60,2024-05-28
816,19,180,2023-12-09
816,3,140,2023-12-09
816,13,180,2023-12-09
816,1,200,2023-12-09
2963,9,180,2024-06-24
2963,7,80,2024-06-24
2963,15,80,2024-06-24
2963,2,60,2024-06-24
2963,9,20,2024-06-24
3279,16,180,2025-02-03
3279,20,20,2025-02-03
3279,18,160,2025-02-03
2383,7,20,2023-10-23
2383,3,180,2023-10-23
2383,3,80,2023-10-23
3711,20,180,2024-04-08
2214,17,20,2024-02-02
3441,18,20,2023-11-25
3441,10,140,2023-11-25
3441,19,40,2023-11-25
3441,18,40,2023-11-25
3441,8,40,2023-11-25
1643,18,100,2024-08-23
1643,18,140,2024-08-23
1643,3,120,2024-08-23
132,18,120,2025-06-06
2398,19,80,2023-12-07
2398,8,40,2023-12-07
2398,19,100,2023-12-07
2398,14,80,2023-12-07
2398,7,120,2023-12-07
4427,10,60,2024-10-21
4101,14,100,2025-06-11
4719,5,80,2025-02-02
4719,16,120,2025-02-02
4307,15,140,2024-05-18
4307,19,40,2024-05-18
4307,14,200,2024-05-18
4307,14,140,2024-05-18
3713,3,120,2025-06-01
4298,4,200,2024-04-01
4298,3,20,2024-04-01
4298,4,20,2024-04-01
4298,12,40,2024-04-01
4298,11,60,2024-04-01
3948,18,100,2024-03-17
3948,1,60,2024-03-17
380,14,80,2025-02-28
380,12,20,2025-02-28
380,13,200,2025-02-28
380,7,80,2025-02-28
380,10,200,2025-02-28
3763,13,140,2025-10-02
3763,10,160,2025-10-02
783,20,20,2024-02-07
109,10,40,2024-11-20
3150,17,80,2024-03-08
3150,10,40,2024-03-08
3150,19,140,2024-03-08
3124,12,20,2024-06-24
3124,5,120,2024-06-24
3124,19,80,2024-06-24
3124,3,180,2024-06-24
3124,5,40,2024-06-24
549,7,200,2025-02-05
549,5,20,2025-02-05
549,14,180,2025-02-05
549,2,20,2025-02-05
3189,12,40,2023-10-27
3189,6,40,2023-10-27
3189,8,140,2023-10-27
3189,3,40,2023-10-27
3189,11,160,2023-10-27
3407,17,80,2025-01-24
3407,19,200,2025-01-24
1157,10,180,2024-11-03
1157,10,60,2024-11-03
1084,16,120,2024-01-17
1084,1,60,2024-01-17
2345,19,20,2024-01-20
747,10,160,2025-01-25
1119,2,60,2024-06-25
1119,7,40,2024-06-25
1119,9,180,2024-06-25
1119,2,40,2024-06-25
1119,5,80,2024-06-25
1261,8,100,2025-05-15
1261,6,20,2025-05-15
4265,16,20,2024-09-27
4265,13,20,2024-09-27
4265,19,140,2024-09-27
4265,2,60,2024-09-27
4265,11,180,2024-09-27
476,6,60,2025-09-08
476,2,60,2025-09-08
4215,18,40,2025-09-24
703,3,100,2025-07-24
703,16,160,2025-07-24
703,7,40,2025-07-24
1503,1,60,2024-04-22
4071,18,20,2024-05-11
4071,11,140,2024-05-11
4071,19,20,2024-05-11
4071,17,40,2024-05-11
4071,16,180,2024-05-11
2617,4,160,2025-06-25
2617,8,120,2025-06-25
2617,1,80,2025-06-25
2617,20,80,2025-06-25
3239,20,40,2023-11-10
3239,11,200,2023-11-10
3239,18,160,2023-11-10
3239,9,100,2023-11-10
612,10,120,2024-08-25
612,5,160,2024-08-25
612,8,200,2024-08-25
612,10,180,2024-08-25
612,4,180,2024-08-25
357,14,40,2024-06-13
357,4,120,2024-06-13
1085,1,180,2024-01-26
768,8,80,2024-04-02
768,19,120,2024-04-02
2272,8,80,2024-07-11
2272,9,40,2024-07-11
2272,12,180,2024-07-11
2272,15,100,2024-07-11
2937,1,40,2025-06-05
2937,16,100,2025-06-05
2336,10,200,2024-12-07
2336,20,60,2024-12-07
2336,17,140,2024-12-07
2336,10,180,2024-12-07
757,19,160,2024-04-22
757,5,120,2024-04-22
757,2,20,2024-04-22
2408,20,100,2024-11-09
2408,9,60,2024-11-09
2408,7,200,2024-11-09
2408,19,60,2024-11-09
4704,9,200,2025-03-13
3866,13,180,2024-01-16
3866,8,100,2024-01-16
3866,18,140,2024-01-16
3866,1,60,2024-01-16
1090,5,160,2023-11-30
4552,5,80,2025-08-02
4552,2,120,2025-08-02
1532,13,140,2023-11-29
1532,12,40,2023-11-29
1532,1,120,2023-11-29
1532,8,160,2023-11-29
125,13,60,2025-08-14
125,9,100,2025-08-14
125,1,160,2025-08-14
125,7,20,2025-08-14
125,9,80,2025-08-14
166,3,200,2024-06-16
166,7,140,2024-06-16
166,9,180,2024-06-16
166,9,160,2024-06-16
166,1,20,2024-06-16
1806,5,40,2025-03-19
1806,10,180,2025-03-19
1806,19,200,2025-03-19
1806,19,120,2025-03-19
1806,5,160,2025-03-19
542,7,60,2024-08-21
1964,5,20,2024-09-05
1964,13,140,2024-09-05
4836,6,160,2023-12-03
4836,2,120,2023-12-03
4836,4,180,2023-12-03
4836,19,160,2023-12-03
424,17,100,2025-03-20
424,19,200,2025-03-20
424,14,80,2025-03-20
424,15,160,2025-03-20
1180,15,100,2024-11-22
1180,20,140,2024-11-22
1180,1,180,2024-11-22
1180,19,200,2024-11-22
1180,11,180,2024-11-22
4847,3,60,2024-01-04
4847,12,160,2024-01-04
4847,1,100,2024-01-04
4847,4,100,2024-01-04
4964,15,20,2024-10-31
1976,17,60,2024-06-25
4265,8,100,2024-11-03
4265,17,100,2024-11-03
641,9,20,2024-09-02
641,12,160,2024-09-02
641,10,20,2024-09-02
641,19,200,2024-09-02
641,4,120,2024-09-02
890,17,100,2025-03-28
890,14,80,2025-03-28
890,9,80,2025-03-28
890,16,40,2025-03-28
890,1,100,2025-03-28
2141,2,60,2024-05-01
2141,14,200,2024-05-01
2141,12,160,2024-05-01
2055,3,40,2024-03-17
2049,11,160,2023-11-20
2049,1,40,2023-11-20
2049,14,200,2023-11-20
2049,18,180,2023-11-20
390,2,140,2024-12-02
1753,3,160,2024-10-02
3330,11,60,2024-07-13
3330,4,120,2024-07-13
3781,18,20,2025-09-13
3781,17,200,2025-09-13
3602,18,60,2025-04-06
3602,8,200,2025-04-06
3258,11,40,2024-09-16
3258,5,200,2024-09-16
3258,4,40,2024-09-16
3258,13,60,2024-09-16
3258,12,20,2024-09-16
4335,13,100,2023-12-13
4123,2,80,2025-01-22
4123,15,180,2025-01-22
1669,15,180,2024-01-02
1669,12,100,2024-01-02
1669,15,100,2024-01-02
1669,12,160,2024-01-02
4738,12,120,2024-04-16
4738,14,100,2024-04-16
1869,13,180,2024-06-07
1869,5,200,2024-06-07
1869,2,60,2024-06-07
1869,13,60,2024-06-07
968,8,40,2024-10-13
968,3,160,2024-10-13
968,18,20,2024-10-13
968,1,180,2024-10-13
671,4,200,2025-08-05
671,14,100,2025-08-05
671,11,100,2025-08-05
671,7,100,2025-08-05
2543,2,100,2025-03-27
3900,13,120,2023-12-31
3900,16,180,2023-12-31
3900,20,140,2023-12-31
3900,18,100,2023-12-31
3900,19,180,2023-12-31
4156,9,140,2024-09-24
3321,4,160,2024-04-14
3321,19,160,2024-04-14
3321,17,40,2024-04-14
4328,14,140,2024-03-01
3543,9,140,2024-07-22
3543,20,20,2024-07-22
3543,19,60,2024-07-22
3543,10,60,2024-07-22
3543,10,60,2024-07-22
4291,1,120,2025-08-09
4291,16,40,2025-08-09
4291,11,160,2025-08-09
4891,10,60,2023-11-13
4891,9,60,2023-11-13
4438,17,100,2025-04-18
4438,20,160,2025-04-18
4438,14,40,2025-04-18
4438,15,100,2025-04-18
4829,14,200,2025-08-13
4829,20,60,2025-08-13
4829,10,20,2025-08-13
3135,14,160,2023-12-10
3025,5,180,2024-08-14
1473,16,20,2023-12-23
1473,6,40,2023-12-23
1473,14,120,2023-12-23
2884,17,100,2025-08-11
2884,9,140,2025-08-11
2884,9,120,2025-08-11
2884,5,40,2025-08-11
3190,19,200,2025-07-08
3190,6,100,2025-07-08
3190,3,120,2025-07-08
3190,7,80,2025-07-08
3190,17,120,2025-07-08
2683,17,100,2024-03-08
2683,1,200,2024-03-08
2683,18,120,2024-03-08
3179,16,60,2025-05-22
3179,4,100,2025-05-22
2749,11,180,2024-05-27
2749,19,60,2024-05-27
2749,8,180,2024-05-27
2749,2,20,2024-05-27
751,2,180,2025-06-26
751,19,40,2025-06-26
751,12,180,2025-06-26
751,17,20,2025-06-26
751,2,180,2025-06-26
613,13,120,2023-11-19
613,20,20,2023-11-19
1241,6,160,2024-06-11
1241,2,80,2024-06-11
1241,3,80,2024-06-11
1241,17,200,2024-06-11
457,10,120,2024-07-07
1850,11,40,2025-09-16
1850,19,40,2025-09-16
1850,17,160,2025-09-16
1537,9,180,2024-06-29
